state,year,yearly_avg_snow,yearly_max_temp,yearly_min_temp,yearly_avg_temp,yearly_avg_prcp,yearly_min_prcp,yearly_max_prcp,avg_snow_summer,avg_snow_winter,max_temp_summer,max_temp_winter,min_temp_summer,min_temp_winter,avg_temp_summer,avg_temp_winter,avg_prcp_summer,avg_prcp_winter,total pop,in-state pop,percentage,top1,top1 state
Rhode Island,2015,6.199999999999999,84.5,8.7,51.81666666666667,3.4041666666666663,2.35,5.35,0.0,14.88,84.5,56.7,38.9,8.7,64.35714285714285,34.260000000000005,3.2399999999999998,3.6340000000000003,1037404,999060,3.696149234049606,12652,Massachusetts
Rhode Island,2016,2.7083333333333335,85.6,23.9,53.60833333333333,3.3341666666666665,1.05,5.32,0.9571428571428572,5.16,85.6,55.8,38.2,23.9,64.55714285714285,38.28,3.1971428571428575,3.526,1038099,1005299,3.1596215775181347,9077,Massachusetts
Rhode Island,2017,3.9916666666666667,81.4,24.0,52.85833333333334,4.084166666666666,1.46,7.1,0.0,9.580000000000002,81.4,53.5,43.4,24.0,64.75714285714287,36.2,4.638571428571429,3.308,1042500,1005650,3.5347721822541978,11929,Massachusetts
Rhode Island,2018,4.1499999999999995,85.5,21.0,52.87499999999999,5.2941666666666665,1.31,10.57,0.5142857142857143,9.24,85.5,48.8,36.4,21.0,64.22857142857143,36.98,4.484285714285714,6.428,1039480,1006639,3.1593681456112632,11413,Massachusetts
Rhode Island,2019,2.591666666666667,86.1,20.7,51.800000000000004,4.3325,1.17,8.11,0.0,6.22,86.1,49.8,41.5,20.7,63.97142857142858,34.760000000000005,3.904285714285714,4.932,1046076,1011092,3.3443076793655546,12742,Massachusetts
Rhode Island,2021,1.9833333333333334,83.4,25.1,54.074999999999996,3.891666666666666,1.72,7.12,0.0,4.76,83.4,54.1,40.6,25.1,65.57142857142857,37.98,4.782857142857144,2.644,1080097,1036831,4.005751335296736,12826,Massachusetts
Rhode Island,2022,3.6916666666666664,87.3,18.3,53.51666666666667,3.8208333333333333,0.46,6.0,0.0,8.86,87.3,57.3,41.2,18.3,65.05714285714285,37.36,3.432857142857143,4.364,1075379,1035068,3.748538887220232,12606,Massachusetts
South Carolina,2005,0.03333333333333333,92.0,31.2,63.198333333333345,4.003333333333334,0.31,7.75,0.0,0.08,92.0,71.4,47.2,31.2,72.86285714285715,49.66799999999999,4.327142857142857,3.55,613215,471690,23.079181037645846,23849,North Carolina
South Carolina,2006,0.0,92.9,33.7,63.77333333333332,3.635,1.01,7.43,0.0,0.0,92.9,69.3,47.8,33.7,72.73142857142857,51.232000000000006,4.16,2.9,707096,543772,23.09785375677419,22604,North Carolina
South Carolina,2007,0.047499999999999994,97.2,31.3,64.65833333333335,2.8624999999999994,0.51,5.1,0.0,0.11399999999999999,97.2,73.6,46.0,31.3,74.01142857142858,51.564,2.8857142857142857,2.8299999999999996,674627,500277,25.843910783292102,31367,North Carolina
South Carolina,2008,0.09416666666666666,93.9,30.9,63.326666666666675,3.591666666666667,1.31,6.26,0.0,0.22599999999999998,93.9,70.9,48.6,30.9,72.6542857142857,50.26800000000001,3.911428571428572,3.1439999999999997,649454,498159,23.29572225284624,26624,North Carolina
South Carolina,2009,0.1225,91.8,31.2,62.971666666666664,4.338333333333334,2.24,8.51,0.0,0.294,91.8,69.1,48.1,31.2,72.86285714285714,49.124,4.262857142857143,4.444,645444,499571,22.60041149968084,24468,North Carolina
South Carolina,2010,0.6308333333333334,95.1,26.6,62.97666666666667,3.659166666666666,1.25,6.88,0.0,1.514,95.1,70.3,48.4,26.6,75.44285714285714,45.524,4.188571428571428,2.9179999999999997,4561281,4408840,3.3420655293984303,20749,North Carolina
South Carolina,2011,0.26416666666666666,96.3,28.5,64.71333333333332,3.07,1.7,5.03,0.0,0.634,96.3,71.9,47.4,28.5,74.60285714285715,50.868,3.152857142857143,2.9539999999999997,4604015,4446371,3.424054873843807,23102,North Carolina
South Carolina,2012,0.0,95.8,35.0,65.21833333333332,3.443333333333334,1.45,7.25,0.0,0.0,95.8,77.7,50.5,35.0,73.58571428571429,53.504,3.924285714285714,2.77,4650681,4493976,3.3695065303339433,24764,North Carolina
South Carolina,2013,0.05833333333333334,89.3,33.5,63.13666666666666,5.074166666666667,1.39,12.26,0.0,0.14,89.3,68.2,49.1,33.5,72.56000000000002,49.944,5.807142857142857,4.048,4703415,4537368,3.530349756506712,23792,North Carolina
South Carolina,2014,0.31416666666666665,92.7,24.6,63.18666666666667,3.7908333333333335,1.99,5.17,0.0,0.7539999999999999,92.7,66.3,49.3,24.6,74.07428571428571,47.944,3.9514285714285715,3.566,4761022,4589053,3.612018596007327,31188,North Carolina
South Carolina,2015,0.1025,96.3,28.3,65.24500000000002,5.115,1.78,12.89,0.0,0.246,96.3,73.0,50.1,28.3,74.63142857142857,52.104,5.355714285714285,4.7780000000000005,4820020,4649654,3.534549649171581,31369,North Carolina
South Carolina,2016,0.07166666666666667,99.2,30.3,65.69499999999998,3.6616666666666666,1.41,6.19,0.0,0.172,99.2,75.3,50.3,30.3,75.79142857142857,51.56,4.238571428571428,2.854,4884599,4719369,3.3826727639259646,30447,North Carolina
South Carolina,2017,0.1475,93.7,35.7,65.60333333333334,4.128333333333333,1.05,6.4,0.0,0.354,93.7,72.0,52.5,35.7,74.25714285714285,53.488000000000014,5.171428571428571,2.668,4946405,4779832,3.3675568417871116,28542,North Carolina
South Carolina,2018,0.3525,93.8,27.1,64.99166666666666,4.935000000000001,2.66,9.0,0.0,0.8459999999999999,93.8,72.6,46.1,27.1,75.23428571428573,50.652,5.025714285714286,4.808,5006701,4820196,3.725107610780032,27734,North Carolina
South Carolina,2019,0.0,93.6,34.2,65.57166666666666,3.8074999999999997,2.07,6.85,0.0,0.0,93.6,69.8,51.2,34.2,75.74285714285713,51.33200000000001,3.798571428571429,3.8200000000000003,5069670,4893662,3.4717841595212295,33940,North Carolina
South Carolina,2021,0.049999999999999996,90.8,33.3,64.125,4.062500000000001,0.88,7.11,0.0,0.12,90.8,71.8,46.4,33.3,73.08571428571429,51.58,4.478571428571429,3.4799999999999995,5124930,4928730,3.828344972516695,34327,North Carolina
South Carolina,2022,0.23583333333333334,94.0,30.7,64.30833333333332,3.7050000000000005,1.02,5.93,0.0,0.5660000000000001,94.0,73.5,45.9,30.7,73.43714285714285,51.528,3.858571428571428,3.4899999999999998,5206113,4986406,4.220173476833866,36324,North Carolina
South Dakota,2005,2.5500000000000003,92.8,1.3,47.208333333333336,1.6091666666666669,0.27,5.14,0.02428571428571429,6.086,92.8,49.3,33.2,1.3,62.53285714285714,25.754,2.2314285714285713,0.738,119570,94103,21.29882077444175,3465,Iowa
South Dakota,2006,1.6600000000000001,97.1,9.7,48.225,1.2491666666666668,0.14,3.37,0.07142857142857142,3.8840000000000003,97.1,47.2,28.5,9.7,61.79428571428572,29.228,1.792857142857143,0.488,128788,101107,21.493462123800356,4122,Nebraska
South Dakota,2007,3.6025000000000005,94.0,-1.0,45.95166666666666,2.3574999999999995,0.02,8.04,1.0714285714285714,7.146000000000001,94.0,54.5,29.1,-1.0,62.027142857142856,23.446,3.428571428571428,0.858,125238,97554,22.105111867005224,3855,Nebraska
South Dakota,2008,4.237500000000001,87.4,-5.7,43.567499999999995,2.048333333333333,0.16,4.98,1.8,7.65,87.4,45.6,28.0,-5.7,59.43428571428571,21.353999999999996,2.982857142857143,0.74,118492,94482,20.26297133983729,4345,Minnesota
South Dakota,2009,4.6375,83.9,-6.0,43.41416666666667,1.885,0.14,4.14,0.5928571428571429,10.3,83.9,54.2,32.1,-6.0,58.01714285714285,22.97,2.6,0.884,128426,98794,23.07320947471696,5445,Minnesota
South Dakota,2010,3.9250000000000003,90.6,0.6,45.240833333333335,2.2591666666666668,0.12,5.75,0.1357142857142857,9.23,90.6,45.6,36.1,0.6,62.10857142857143,21.625999999999998,3.1728571428571426,0.9799999999999999,803575,777798,3.207790187599169,4615,Minnesota
South Dakota,2011,4.5875,89.0,-4.1,44.47833333333333,1.998333333333333,0.22,5.64,0.6814285714285714,10.056000000000001,89.0,47.4,32.6,-4.1,60.85857142857143,21.546,2.7928571428571423,0.8859999999999999,810597,783091,3.393301480267008,5342,Minnesota
South Dakota,2012,2.6891666666666665,96.7,5.8,48.814166666666665,1.2741666666666667,0.2,4.08,0.047142857142857146,6.388,96.7,62.9,31.2,5.8,62.597142857142856,29.518,1.6514285714285712,0.7459999999999999,817671,791620,3.1860002372592344,3568,Minnesota
South Dakota,2013,5.160833333333334,86.1,-3.5,43.127500000000005,1.991666666666667,0.17,4.96,3.1957142857142857,7.912000000000001,86.1,45.4,24.5,-3.5,59.362857142857145,20.398,2.9400000000000004,0.6639999999999999,830414,800372,3.6177135741931155,5375,Minnesota
South Dakota,2014,2.5116666666666667,85.0,-5.3,43.17166666666666,1.4733333333333334,0.2,4.08,0.1142857142857143,5.868,85.0,43.6,26.9,-5.3,59.379999999999995,20.479999999999997,2.154285714285714,0.5199999999999999,839046,810848,3.3607215814150826,4321,Minnesota
South Dakota,2015,2.3358333333333334,87.6,1.4,47.70916666666667,1.9258333333333333,0.24,5.72,0.0,5.606,87.6,57.3,32.6,1.4,62.34428571428571,27.220000000000006,2.858571428571428,0.6200000000000001,845427,818465,3.189157668255216,3878,Minnesota
South Dakota,2016,2.2816666666666667,90.1,3.3,48.72833333333333,1.7,0.2,3.91,0.0,5.475999999999999,90.1,54.4,33.5,3.3,62.681428571428576,29.194,2.2085714285714286,0.9880000000000001,849798,818009,3.740771336246962,4991,Minnesota
South Dakota,2017,2.1141666666666663,94.1,4.8,46.719166666666666,1.3849999999999998,0.08,3.24,0.08571428571428572,4.954,94.1,49.3,31.6,4.8,61.137142857142855,26.534000000000002,2.0842857142857145,0.40599999999999997,849627,823521,3.072642465458375,3599,California
South Dakota,2018,4.760833333333333,88.6,-6.0,44.505,1.5400000000000003,0.17,3.23,2.4,8.065999999999999,88.6,39.3,22.9,-6.0,60.63857142857143,21.918,1.9714285714285713,0.9359999999999999,867922,841147,3.0849546387809013,3822,Minnesota
South Dakota,2019,7.219166666666666,85.0,-6.9,42.4625,2.7424999999999997,0.78,5.55,3.1671428571428573,12.892,85.0,43.1,31.0,-6.9,59.21142857142858,19.014000000000003,3.831428571428571,1.218,868076,841142,3.1027237246508355,5777,Minnesota
South Dakota,2021,1.79,92.1,0.8,48.80500000000001,1.4933333333333332,0.25,3.9,0.10571428571428572,4.148,92.1,54.2,30.7,0.8,63.518571428571434,28.206,2.178571428571429,0.534,882878,855350,3.117984591302536,4390,Minnesota
South Dakota,2022,2.6141666666666667,90.0,-1.6,45.3725,1.7391666666666665,0.11,4.53,0.014285714285714287,6.254,90.0,48.6,29.3,-1.6,61.815714285714286,22.352,2.4828571428571427,0.698,894946,863646,3.497417721292684,6934,Minnesota
Tennessee,2005,0.016666666666666666,91.8,26.3,59.494166666666665,3.6258333333333326,0.87,5.37,0.0,0.04,91.8,64.4,45.2,26.3,70.03857142857143,44.732,3.5657142857142854,3.7099999999999995,956357,771554,19.32364169447184,18963,Florida
Tennessee,2006,0.12833333333333333,92.4,28.3,60.009166666666665,3.94,2.51,6.37,0.0,0.308,92.4,64.6,43.1,28.3,69.96285714285715,46.074,4.151428571428571,3.6439999999999997,988634,801770,18.90123139604748,28514,Florida
Tennessee,2007,0.1275,99.9,24.0,61.228333333333346,3.061666666666666,1.65,4.91,0.0,0.306,99.9,72.1,42.1,24.0,71.87142857142857,46.327999999999996,2.998571428571428,3.15,985799,798777,18.9716159176465,26501,Florida
Tennessee,2008,0.14416666666666667,91.8,25.8,58.88166666666666,4.055000000000001,1.48,8.24,0.0,0.34600000000000003,91.8,63.9,44.7,25.8,69.84714285714286,43.53,3.3300000000000005,5.07,988320,807705,18.274951432734333,23598,Florida
Tennessee,2009,0.26166666666666666,90.7,24.7,58.73666666666667,5.046666666666666,2.26,8.2,0.0,0.628,90.7,64.5,45.3,24.7,69.05999999999999,44.284,5.7,4.132,949651,781477,17.70903205493386,15255,Georgia
Tennessee,2010,0.9166666666666666,94.4,21.7,59.126666666666665,4.261666666666667,1.97,8.95,0.0,2.2,94.4,63.9,44.1,21.7,72.72714285714285,40.086,4.232857142857143,4.302,6260629,6100851,2.5521077834192107,14168,Florida
Tennessee,2011,0.6974999999999999,95.3,22.7,60.275000000000006,5.12,0.9,8.86,0.0,1.6740000000000002,95.3,63.4,43.3,22.7,70.81571428571428,45.517999999999994,4.7299999999999995,5.6659999999999995,6308503,6137534,2.7101358277867194,17507,Georgia
Tennessee,2012,0.011666666666666667,93.9,30.9,61.54083333333333,3.9866666666666664,1.52,6.78,0.0,0.028000000000000004,93.9,74.3,44.9,30.9,70.73428571428572,48.67,3.902857142857143,4.104,6357008,6179910,2.785870333968432,16012,Georgia
Tennessee,2013,0.205,87.6,29.3,58.48833333333334,5.278333333333333,1.53,9.24,0.0,0.492,87.6,58.5,44.7,29.3,69.38428571428571,43.234,5.064285714285715,5.578,6394998,6208473,2.916732733927363,18886,Florida
Tennessee,2014,0.5800000000000001,90.2,16.1,58.195000000000014,4.218333333333333,2.06,6.72,0.0,1.3920000000000001,90.2,62.8,46.5,16.1,70.24857142857142,41.32000000000001,4.587142857142857,3.7020000000000004,6443778,6261648,2.8264474660672723,17196,Florida
Tennessee,2015,0.6866666666666666,92.2,19.4,60.60833333333333,4.7491666666666665,2.61,7.77,0.0,1.6480000000000001,92.2,65.5,48.2,19.4,71.21714285714286,45.75599999999999,4.4799999999999995,5.1259999999999994,6498410,6302487,3.014937500096182,17853,Florida
Tennessee,2016,0.4808333333333333,94.8,25.3,61.85916666666666,3.708333333333334,0.36,6.78,0.0,1.154,94.8,69.3,48.0,25.3,72.97571428571428,46.29600000000001,2.667142857142857,5.166,6557504,6386637,2.6056713042035495,16367,Georgia
Tennessee,2017,0.16416666666666666,91.8,28.3,61.23749999999999,4.651666666666667,2.49,8.14,0.0,0.394,91.8,66.1,46.7,28.3,70.63714285714286,48.077999999999996,5.174285714285714,3.9200000000000004,6616811,6424902,2.900324642792429,19470,Florida
Tennessee,2018,0.15333333333333332,91.7,22.4,60.40333333333333,5.569999999999999,2.03,10.95,0.0,0.368,91.7,62.4,40.8,22.4,71.69,44.602000000000004,5.181428571428571,6.114,6664380,6455003,3.1417326142866964,26724,Florida
Tennessee,2019,0.12083333333333333,94.4,28.8,61.32416666666666,5.527500000000001,0.39,12.76,0.0,0.29,94.4,61.8,45.9,28.8,72.41142857142856,45.80200000000001,4.777142857142857,6.578,6734093,6537328,2.921922818707734,21539,Florida
Tennessee,2021,0.18333333333333335,90.7,27.0,60.30333333333334,4.6433333333333335,1.3,10.0,0.0,0.44000000000000006,90.7,68.5,42.1,27.0,70.09428571428572,46.596000000000004,4.671428571428571,4.604,6877782,6657191,3.2072985157133527,22901,California
Tennessee,2022,0.7466666666666667,94.2,23.4,59.916666666666664,4.703333333333333,1.63,8.89,0.0,1.7920000000000003,94.2,68.1,40.9,23.4,70.44714285714285,45.17399999999999,3.922857142857142,5.796000000000001,6945242,6719273,3.253579932851869,25318,Florida
Texas,2005,0.18833333333333332,100.9,22.8,68.60416666666667,1.875,0.47,3.28,0.04857142857142858,0.384,100.9,83.3,41.0,22.8,77.60857142857144,55.998000000000005,2.075714285714286,1.594,3993406,3488485,12.643868417085569,74777,California
Texas,2006,0.09666666666666666,102.0,22.4,69.73333333333333,2.4325,0.92,4.74,0.0,0.23200000000000004,102.0,85.3,44.6,22.4,78.70000000000002,57.17999999999999,2.96,1.6939999999999997,4409428,3774590,14.397286904333173,118552,Louisiana
Texas,2007,0.375,97.6,21.3,67.47499999999998,3.539166666666666,0.42,8.1,0.09142857142857143,0.772,97.6,82.4,40.7,21.3,76.25714285714285,55.17999999999999,4.3185714285714285,2.448,4356378,3800840,12.752291008723304,78310,California
Texas,2008,0.0775,101.0,23.1,68.38250000000001,2.209166666666667,0.55,5.37,0.0,0.186,101.0,85.2,40.1,23.1,77.36571428571428,55.806000000000004,2.744285714285714,1.4600000000000002,4189598,3648004,12.92711138395617,73993,California
Texas,2009,0.3025,105.5,20.3,68.62666666666668,2.5091666666666668,0.36,6.05,0.0,0.726,105.5,84.3,40.1,20.3,77.87285714285713,55.682,3.152857142857143,1.6079999999999999,4248417,3737251,12.03191682925664,61270,California
Texas,2010,0.5375,101.6,22.2,67.66583333333332,2.7583333333333333,0.72,6.74,0.0,1.29,101.6,83.3,44.0,22.2,78.33714285714287,52.726,3.3185714285714285,1.9740000000000002,24727058,24240500,1.967714881406435,68959,California
Texas,2011,0.395,106.9,20.2,70.08166666666666,1.4383333333333335,0.34,2.93,0.03142857142857143,0.9039999999999999,106.9,86.2,42.6,20.2,80.71428571428571,55.196000000000005,1.4028571428571428,1.4880000000000002,25147841,24633115,2.046799961873469,58992,California
Texas,2012,0.1875,102.4,26.4,70.4525,2.315,0.25,4.34,0.0,0.4499999999999999,102.4,84.9,43.1,26.4,79.07428571428571,58.382000000000005,2.37,2.238,25518069,25010317,1.9897743830068038,62702,California
Texas,2013,0.3358333333333334,101.6,22.0,68.18416666666667,2.3491666666666666,0.87,4.64,0.004285714285714286,0.8,101.6,83.0,38.2,22.0,77.96428571428571,54.492,2.867142857142857,1.6239999999999999,25901981,25353947,2.115799559886944,66318,California
Texas,2014,0.17750000000000002,102.0,22.0,67.62750000000001,2.1325,0.36,4.5,0.004285714285714286,0.42000000000000004,102.0,75.9,41.8,22.0,78.00285714285714,53.102,2.615714285714286,1.456,26371208,25832636,2.042272769605402,63591,California
Texas,2015,0.585,101.8,25.3,68.65916666666666,3.955,1.09,10.4,0.0,1.404,101.8,81.5,44.3,25.3,78.62428571428572,54.708000000000006,4.738571428571428,2.8579999999999997,26870659,26317627,2.0581259283592557,65546,California
Texas,2016,0.0675,103.0,23.7,70.10916666666667,3.0158333333333336,0.72,6.46,0.0,0.16199999999999998,103.0,86.5,42.8,23.7,78.7942857142857,57.95,3.641428571428571,2.1399999999999997,27237877,26705881,1.953147816916867,69945,California
Texas,2017,0.09583333333333334,101.6,23.8,70.29333333333334,2.885,0.72,9.13,0.018571428571428572,0.20400000000000001,101.6,87.3,44.1,23.8,77.83,59.742,3.487142857142857,2.0420000000000003,27702231,27177720,1.8933890198229886,63174,California
Texas,2018,0.13499999999999998,102.4,22.0,68.87416666666668,3.1824999999999997,0.94,8.2,0.0,0.324,102.4,87.2,38.2,22.0,78.61857142857143,55.23199999999999,3.781428571428571,2.344,28131923,27567978,2.0046443323479823,86164,California
Texas,2019,0.055,104.8,24.7,68.88416666666667,2.4458333333333337,0.96,5.64,0.05285714285714286,0.05800000000000001,104.8,78.9,39.0,24.7,78.78999999999999,55.016000000000005,3.2842857142857147,1.2719999999999998,28425573,27865912,1.968864444702667,82235,California
Texas,2021,0.8133333333333334,100.6,18.3,69.00583333333333,2.855833333333333,0.76,8.34,0.0,1.952,100.6,84.0,40.6,18.3,77.6842857142857,56.855999999999995,4.011428571428572,1.238,28993537,28402142,2.0397476858377117,107546,California
Texas,2022,0.12083333333333333,107.0,20.3,69.2875,1.9983333333333333,0.88,4.97,0.0,0.29,107.0,84.2,44.1,20.3,80.35285714285715,53.79600000000001,2.117142857142857,1.832,29434396,28766058,2.2706020534615345,102442,California
Utah,2005,2.4000000000000004,100.0,15.7,52.59583333333334,1.0824999999999998,0.14,1.74,0.0,5.76,100.0,57.4,30.9,15.7,63.68,37.077999999999996,1.1014285714285712,1.056,461403,382590,17.081163321434843,17879,California
Utah,2006,4.691666666666666,97.1,12.9,52.375,0.9866666666666667,0.26,2.64,0.31428571428571433,10.819999999999999,97.1,56.0,32.6,12.9,64.86571428571428,34.888,1.0057142857142858,0.9600000000000002,518420,417381,19.48979591836735,24994,California
Utah,2007,4.758333333333334,99.2,1.4,52.75083333333333,0.8141666666666668,0.37,2.11,0.014285714285714287,11.400000000000002,99.2,61.4,32.1,1.4,66.14285714285714,34.001999999999995,0.6828571428571429,0.998,473498,369588,21.945182450612254,22204,California
Utah,2008,5.591666666666666,97.5,13.3,51.145833333333336,0.7399999999999999,0.26,1.28,0.07142857142857142,13.320000000000002,97.5,56.7,26.6,13.3,63.72142857142858,33.54,0.5242857142857142,1.042,467011,365169,21.80719511960104,18607,California
Utah,2009,3.7000000000000006,97.4,2.1,51.26083333333333,0.7883333333333334,0.15,1.36,0.2714285714285714,8.5,97.4,60.6,30.7,2.1,64.07714285714286,33.318,0.7814285714285715,0.7979999999999999,448903,358528,20.132411679137807,15623,California
Utah,2010,4.191666666666666,96.7,4.5,51.19166666666667,1.1675000000000002,0.13,2.04,1.0857142857142856,8.54,96.7,52.9,30.0,4.5,63.81,33.525999999999996,1.0242857142857142,1.368,2706826,2629046,2.873476167289657,12187,California
Utah,2011,3.179166666666666,92.2,9.5,50.01416666666666,1.2508333333333332,0.25,3.75,1.0857142857142856,6.11,92.2,56.7,30.1,9.5,61.78142857142857,33.540000000000006,1.4814285714285715,0.9279999999999999,2755162,2669945,3.0929941687639406,18237,California
Utah,2012,2.5500000000000003,95.1,14.6,54.419166666666676,0.7858333333333333,0.0,1.31,0.1142857142857143,5.959999999999999,95.1,63.6,32.3,14.6,66.44285714285715,37.586,0.777142857142857,0.7979999999999999,2785869,2697999,3.154132516640229,15286,California
Utah,2013,4.154166666666666,97.1,3.8,51.05500000000001,1.0858333333333332,0.0,3.21,0.36428571428571427,9.46,97.1,61.8,29.3,3.8,64.61142857142856,32.07600000000001,1.2442857142857142,0.8640000000000001,2836476,2738607,3.450372927534029,15794,California
Utah,2014,1.6083333333333334,97.2,14.6,54.02250000000001,0.8816666666666667,0.11,2.26,0.0,3.8600000000000003,97.2,61.0,32.3,14.6,65.50428571428571,37.948,1.0285714285714287,0.6759999999999999,2872420,2782186,3.1413929717798883,14510,California
Utah,2015,2.1833333333333336,92.9,14.6,54.282500000000006,1.0633333333333335,0.5,2.89,0.8285714285714285,4.08,92.9,65.6,31.2,14.6,66.12285714285716,37.706,1.3085714285714285,0.72,2923732,2826371,3.330024776552709,18154,California
Utah,2016,2.8249999999999997,97.8,16.1,54.54500000000001,0.8675,0.38,1.28,0.0,6.779999999999999,97.8,61.8,33.8,16.1,67.07142857142857,37.007999999999996,0.8057142857142858,0.954,2977409,2870326,3.596516299910424,23034,California
Utah,2017,3.5250000000000004,98.5,13.1,54.96166666666667,0.8333333333333331,0.08,1.88,0.15714285714285717,8.24,98.5,66.8,30.6,13.1,66.10428571428571,39.362,0.7385714285714285,0.966,3031048,2931464,3.2854643014561313,17020,California
Utah,2018,4.2250000000000005,99.2,17.9,54.5925,0.8041666666666667,0.0,2.36,0.19999999999999998,9.86,99.2,59.5,34.3,17.9,67.32,36.773999999999994,0.7757142857142857,0.844,3092621,2991797,3.260147299006244,18025,California
Utah,2019,3.6916666666666664,97.6,14.1,51.815,1.1483333333333332,0.18,2.88,0.028571428571428574,8.819999999999999,97.6,55.4,24.2,14.1,63.85857142857144,34.954,0.8742857142857143,1.532,3146319,3050711,3.038725571056211,17821,California
Utah,2021,3.4916666666666667,98.3,11.3,54.580000000000005,0.9241666666666667,0.12,2.38,0.0,8.38,98.3,59.8,33.5,11.3,66.92714285714285,37.294,1.1,0.678,3277887,3176836,3.082809138936149,23219,California
Utah,2022,3.591666666666667,99.7,15.6,53.61833333333334,0.7533333333333334,0.16,1.28,0.19999999999999998,8.34,99.7,58.8,32.7,15.6,67.05857142857143,34.802,0.7357142857142858,0.778,3317718,3226377,2.753127300150282,18669,California
Virginia,2005,1.0808333333333333,90.8,25.0,57.91499999999999,3.426666666666667,0.56,6.48,0.0,2.594,90.8,65.0,42.8,25.0,69.18857142857144,42.132000000000005,3.685714285714286,3.064,1108853,865315,21.96305551772868,25815,Maryland
Virginia,2006,0.4558333333333333,91.4,26.1,58.860833333333325,3.7799999999999994,0.36,9.3,0.0,1.0939999999999999,91.4,63.3,41.5,26.1,68.41857142857143,45.48,4.741428571428571,2.434,1229400,941937,23.38238164958516,27214,North Carolina
Virginia,2007,0.46416666666666667,94.9,20.1,59.09166666666667,2.7633333333333336,0.82,5.09,0.03428571428571429,1.066,94.9,66.4,41.7,20.1,70.18714285714286,43.558,3.0100000000000002,2.418,1191589,915263,23.18970718930772,29066,Maryland
Virginia,2008,0.21250000000000002,91.4,25.5,58.261666666666656,3.478333333333334,1.14,5.8,0.0,0.51,91.4,63.3,42.9,25.5,68.64428571428572,43.726,4.041428571428571,2.69,1190780,925353,22.29017954617981,27224,North Carolina
Virginia,2009,1.5091666666666665,89.5,21.1,57.607499999999995,4.261666666666666,0.86,7.27,0.0,3.622,89.5,62.9,43.2,21.1,68.50285714285715,42.354,4.271428571428571,4.247999999999999,1200839,929239,22.61751991732447,26226,Maryland
Virginia,2010,2.685833333333333,94.8,21.3,58.54333333333332,3.4424999999999994,1.6,7.12,0.0,6.446,94.8,64.3,43.9,21.3,71.67142857142856,40.164,3.6871428571428573,3.1,7882308,7622801,3.2922717559374703,24822,Maryland
Virginia,2011,0.42166666666666663,93.6,22.1,59.314166666666665,3.7500000000000004,1.95,7.2,0.012857142857142857,0.994,93.6,66.0,43.3,22.1,70.24,44.017999999999994,4.324285714285714,2.946,7936501,7679371,3.239840831620888,22753,North Carolina
Virginia,2012,0.36166666666666664,93.7,27.4,60.081666666666656,2.9158333333333335,0.66,4.66,0.0,0.868,93.7,69.9,41.6,27.4,69.74428571428571,46.553999999999995,3.4257142857142857,2.202,8023325,7772672,3.124053930259585,25575,North Carolina
Virginia,2013,0.7466666666666667,88.9,27.4,57.88666666666668,4.0408333333333335,1.13,7.63,0.022857142857142857,1.7600000000000002,88.9,59.7,44.5,27.4,68.98857142857143,42.34400000000001,4.22,3.7900000000000005,8103333,7836985,3.2868944173959025,29736,Maryland
Virginia,2014,2.065,89.8,17.7,56.96583333333333,3.6183333333333336,2.76,5.48,0.0,4.9559999999999995,89.8,58.0,40.3,17.7,68.90428571428572,40.251999999999995,3.941428571428571,3.166,8149443,7886966,3.220796807830917,28071,Maryland
Virginia,2015,1.585,89.1,15.2,58.87916666666666,3.9966666666666675,1.72,8.06,0.0,3.804,89.1,65.6,42.5,15.2,69.93714285714285,43.398,4.395714285714286,3.438,8213646,7935931,3.3811415782954324,28155,Maryland
Virginia,2016,1.5041666666666667,91.7,21.5,59.290833333333346,3.869166666666666,1.12,6.75,0.0,3.6100000000000003,91.7,68.3,42.3,21.5,70.14285714285714,44.098,4.665714285714286,2.7540000000000004,8233972,7969808,3.208220771214665,28394,Maryland
Virginia,2017,0.715,91.7,25.8,59.69416666666666,3.290833333333333,0.69,7.47,0.0,1.716,91.7,62.8,47.8,25.8,70.14,45.07,4.194285714285715,2.0260000000000002,8298539,8048049,3.0184831329948536,26277,North Carolina
Virginia,2018,1.6491666666666667,89.1,20.6,58.91583333333333,5.349999999999999,2.51,8.59,0.01,3.944,89.1,61.6,40.2,20.6,70.67428571428572,42.454,6.189999999999999,4.174,8364245,8090242,3.2758844342794857,28366,Maryland
Virginia,2019,0.6716666666666665,92.2,23.9,59.965833333333336,3.529166666666667,0.9,5.84,0.0,1.612,92.2,58.5,47.1,23.9,71.91142857142857,43.242000000000004,3.801428571428571,3.1479999999999997,8370395,8105540,3.164187592102885,27172,Maryland
Virginia,2021,0.5666666666666667,90.6,27.4,59.81999999999999,3.1358333333333337,0.84,5.5,0.0,1.3599999999999999,90.6,63.8,43.2,27.4,70.64571428571428,44.664,3.5228571428571427,2.594,8512685,8239992,3.2033723789850144,27855,Maryland
Virginia,2022,0.8958333333333334,90.7,23.0,58.96666666666666,3.52,2.31,5.78,0.0,2.15,90.7,65.5,42.2,23.0,69.43571428571428,44.31,3.512857142857143,3.5300000000000002,8528129,8261159,3.1304639036299764,28470,Maryland
